GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Home,Team1Win,Month,Season,Team1_W_PCT,Team1_PIE,Team1_eFG%,Team1_TOV%,Team1_ORB%,Team1_FTR,Team2_W_PCT,Team2_PIE,Team2_eFG%,Team2_TOV%,Team2_ORB%,Team2_FTR,SeasonKey
21900112,2019-11-07,boston celtics,charlotte hornets,108,87,0.43,0.384,29,21,52,49,12,20,21.0,-21.0,0,1,11,2019-20,0.714,0.542,0.563,0.149,0.28,0.803,0.333,0.494,0.54,0.134,0.28,0.817,2019_20
21900113,2019-11-07,oklahoma city thunder,san antonio spurs,112,121,0.525,0.543,26,32,31,47,13,13,-9.0,9.0,0,0,11,2019-20,0.5,0.472,0.498,0.151,0.256,0.783,0.571,0.523,0.542,0.145,0.285,0.818,2019_20
21900114,2019-11-07,miami heat,phoenix suns,124,108,0.549,0.44,22,22,41,40,13,14,16.0,-16.0,0,1,11,2019-20,0.375,0.514,0.533,0.149,0.237,0.821,1.0,0.565,0.563,0.112,0.266,0.892,2019_20
21900115,2019-11-07,la clippers,portland trail blazers,107,101,0.438,0.375,20,18,57,51,17,13,6.0,-6.0,1,1,11,2019-20,0.714,0.54,0.566,0.117,0.236,0.786,0.714,0.507,0.553,0.1,0.299,0.841,2019_20
21900116,2019-11-08,detroit pistons,indiana pacers,106,112,0.453,0.518,27,23,40,44,15,12,-6.0,6.0,0,0,11,2019-20,0.0,0.421,0.516,0.14,0.273,0.676,0.75,0.523,0.536,0.139,0.218,0.785,2019_20
21900117,2019-11-08,memphis grizzlies,orlando magic,86,118,0.372,0.473,23,24,36,57,18,9,-32.0,32.0,0,0,11,2019-20,0.286,0.508,0.514,0.149,0.239,0.781,0.286,0.464,0.523,0.144,0.261,0.789,2019_20
21900118,2019-11-08,cleveland cavaliers,washington wizards,113,100,0.456,0.469,18,26,48,47,12,18,13.0,-13.0,0,1,11,2019-20,0.4,0.488,0.55,0.155,0.275,0.72,0.143,0.444,0.475,0.144,0.281,0.779,2019_20
21900119,2019-11-08,atlanta hawks,sacramento kings,109,121,0.529,0.553,23,27,34,36,12,14,-12.0,12.0,1,0,11,2019-20,0.2,0.413,0.509,0.154,0.287,0.771,0.429,0.492,0.558,0.14,0.27,0.775,2019_20
21900120,2019-11-08,golden state warriors,minnesota timberwolves,119,125,0.417,0.432,18,20,49,59,20,18,-6.0,6.0,0,0,11,2019-20,0.4,0.481,0.55,0.134,0.257,0.738,0.333,0.454,0.529,0.145,0.253,0.724,2019_20
21900121,2019-11-08,new orleans pelicans,toronto raptors,104,122,0.404,0.441,21,27,53,53,18,17,-18.0,18.0,1,0,11,2019-20,0.286,0.487,0.554,0.169,0.267,0.728,0.875,0.525,0.538,0.172,0.228,0.766,2019_20
21900122,2019-11-08,dallas mavericks,new york knicks,102,106,0.411,0.416,18,19,47,56,13,12,-4.0,4.0,1,0,11,2019-20,0.429,0.486,0.518,0.106,0.256,0.836,0.5,0.513,0.53,0.142,0.304,0.731,2019_20
21900123,2019-11-08,denver nuggets,philadelphia 76ers,100,97,0.448,0.442,28,28,41,49,10,17,3.0,-3.0,1,1,11,2019-20,0.375,0.496,0.559,0.142,0.292,0.786,0.5,0.51,0.561,0.141,0.306,0.773,2019_20
21900124,2019-11-08,milwaukee bucks,utah jazz,100,103,0.358,0.405,14,15,54,56,12,20,-3.0,3.0,0,0,11,2019-20,0.286,0.506,0.546,0.155,0.245,0.73,0.286,0.466,0.531,0.158,0.282,0.827,2019_20
21900125,2019-11-08,brooklyn nets,portland trail blazers,119,115,0.414,0.412,18,11,51,48,9,10,4.0,-4.0,0,1,11,2019-20,0.714,0.508,0.556,0.128,0.25,0.762,0.714,0.507,0.553,0.1,0.299,0.841,2019_20
21900126,2019-11-08,los angeles lakers,miami heat,95,80,0.449,0.35,30,18,48,37,18,12,15.0,-15.0,1,1,11,2019-20,0.286,0.448,0.5,0.155,0.28,0.718,0.375,0.514,0.533,0.149,0.237,0.821,2019_20
21900127,2019-11-09,boston celtics,san antonio spurs,135,115,0.511,0.394,28,24,43,57,8,15,20.0,-20.0,0,1,11,2019-20,0.714,0.542,0.563,0.149,0.28,0.803,0.571,0.523,0.542,0.145,0.285,0.818,2019_20
21900128,2019-11-09,charlotte hornets,new orleans pelicans,110,115,0.409,0.533,27,25,42,45,21,26,-5.0,5.0,1,0,11,2019-20,0.333,0.494,0.54,0.134,0.28,0.817,0.286,0.487,0.554,0.169,0.267,0.728,2019_20
21900129,2019-11-09,chicago bulls,houston rockets,94,117,0.378,0.47,21,18,46,55,15,22,-23.0,23.0,1,0,11,2019-20,0.4,0.469,0.514,0.137,0.282,0.723,0.429,0.456,0.514,0.145,0.151,0.832,2019_20
21900130,2019-11-09,dallas mavericks,memphis grizzlies,138,122,0.536,0.526,27,31,47,39,14,15,16.0,-16.0,0,1,11,2019-20,0.429,0.486,0.518,0.106,0.256,0.836,0.286,0.508,0.514,0.149,0.239,0.781,2019_20
21900131,2019-11-09,golden state warriors,oklahoma city thunder,108,114,0.494,0.544,22,30,34,42,15,18,-6.0,6.0,0,0,11,2019-20,0.4,0.481,0.55,0.134,0.257,0.738,0.5,0.472,0.498,0.151,0.256,0.783,2019_20
21900132,2019-11-10,denver nuggets,minnesota timberwolves,100,98,0.386,0.351,26,22,57,53,20,12,2.0,-2.0,0,1,11,2019-20,0.375,0.496,0.559,0.142,0.292,0.786,0.333,0.454,0.529,0.145,0.253,0.724,2019_20
21900133,2019-11-10,indiana pacers,orlando magic,109,102,0.527,0.461,31,27,43,37,9,10,7.0,-7.0,0,1,11,2019-20,0.75,0.523,0.536,0.139,0.218,0.785,0.286,0.464,0.523,0.144,0.261,0.789,2019_20
21900134,2019-11-10,charlotte hornets,philadelphia 76ers,106,114,0.452,0.548,22,29,31,49,13,20,-8.0,8.0,0,0,11,2019-20,0.333,0.494,0.54,0.134,0.28,0.817,0.5,0.51,0.561,0.141,0.306,0.773,2019_20
21900135,2019-11-10,milwaukee bucks,oklahoma city thunder,121,119,0.566,0.495,27,31,48,35,22,15,2.0,-2.0,0,1,11,2019-20,0.286,0.506,0.546,0.155,0.245,0.73,0.5,0.472,0.498,0.151,0.256,0.783,2019_20
21900136,2019-11-10,cleveland cavaliers,new york knicks,108,87,0.439,0.36,20,19,45,52,14,21,21.0,-21.0,0,1,11,2019-20,0.4,0.488,0.55,0.155,0.275,0.72,0.5,0.513,0.53,0.142,0.304,0.731,2019_20
21900137,2019-11-10,brooklyn nets,phoenix suns,112,138,0.484,0.525,27,37,43,42,17,7,-26.0,26.0,0,0,11,2019-20,0.714,0.508,0.556,0.128,0.25,0.762,1.0,0.565,0.563,0.112,0.266,0.892,2019_20
21900138,2019-11-10,atlanta hawks,portland trail blazers,113,124,0.404,0.433,21,19,48,61,16,17,-11.0,11.0,0,0,11,2019-20,0.2,0.413,0.509,0.154,0.287,0.771,0.714,0.507,0.553,0.1,0.299,0.841,2019_20
21900139,2019-11-10,los angeles lakers,toronto raptors,104,113,0.436,0.483,31,26,51,43,12,13,-9.0,9.0,1,0,11,2019-20,0.286,0.448,0.5,0.155,0.28,0.718,0.875,0.525,0.538,0.172,0.228,0.766,2019_20
21900140,2019-11-11,detroit pistons,minnesota timberwolves,114,120,0.448,0.506,25,25,39,45,17,16,-6.0,6.0,1,0,11,2019-20,0.0,0.421,0.516,0.14,0.273,0.676,0.333,0.454,0.529,0.145,0.253,0.724,2019_20
21900141,2019-11-11,boston celtics,dallas mavericks,116,106,0.477,0.416,25,22,46,46,9,6,10.0,-10.0,1,1,11,2019-20,0.714,0.542,0.563,0.149,0.28,0.803,0.429,0.486,0.518,0.106,0.256,0.836,2019_20
21900142,2019-11-11,houston rockets,new orleans pelicans,122,116,0.518,0.432,16,26,47,46,17,16,6.0,-6.0,0,1,11,2019-20,0.429,0.456,0.514,0.145,0.151,0.832,0.286,0.487,0.554,0.169,0.267,0.728,2019_20
21900143,2019-11-11,memphis grizzlies,san antonio spurs,113,109,0.506,0.467,32,29,47,42,11,13,4.0,-4.0,0,1,11,2019-20,0.286,0.508,0.514,0.149,0.239,0.781,0.571,0.523,0.542,0.145,0.285,0.818,2019_20
21900144,2019-11-11,golden state warriors,utah jazz,108,122,0.479,0.494,23,30,44,43,10,12,-14.0,14.0,1,0,11,2019-20,0.4,0.481,0.55,0.134,0.257,0.738,0.286,0.466,0.531,0.158,0.282,0.827,2019_20
21900145,2019-11-11,la clippers,toronto raptors,98,88,0.37,0.4,25,25,66,38,19,15,10.0,-10.0,1,1,11,2019-20,0.714,0.54,0.566,0.117,0.236,0.786,0.875,0.525,0.538,0.172,0.228,0.766,2019_20
21900146,2019-11-12,indiana pacers,oklahoma city thunder,111,85,0.489,0.354,21,19,50,40,14,15,26.0,-26.0,1,1,11,2019-20,0.75,0.523,0.536,0.139,0.218,0.785,0.5,0.472,0.498,0.151,0.256,0.783,2019_20
21900147,2019-11-12,cleveland cavaliers,philadelphia 76ers,97,98,0.442,0.449,13,24,45,46,13,14,-1.0,1.0,0,0,11,2019-20,0.4,0.488,0.55,0.155,0.275,0.72,0.5,0.51,0.561,0.141,0.306,0.773,2019_20
21900148,2019-11-12,detroit pistons,miami heat,108,117,0.436,0.532,27,34,32,42,16,19,-9.0,9.0,0,0,11,2019-20,0.0,0.421,0.516,0.14,0.273,0.676,0.375,0.514,0.533,0.149,0.237,0.821,2019_20
21900149,2019-11-12,chicago bulls,new york knicks,120,102,0.506,0.409,22,27,46,38,19,18,18.0,-18.0,1,1,11,2019-20,0.4,0.469,0.514,0.137,0.282,0.723,0.5,0.513,0.53,0.142,0.304,0.731,2019_20
21900150,2019-11-12,atlanta hawks,denver nuggets,125,121,0.53,0.442,30,31,45,40,14,3,4.0,-4.0,0,1,11,2019-20,0.2,0.413,0.509,0.154,0.287,0.771,0.375,0.496,0.559,0.142,0.292,0.786,2019_20
21900151,2019-11-12,los angeles lakers,phoenix suns,123,115,0.537,0.473,39,32,44,39,9,11,8.0,-8.0,0,1,11,2019-20,0.286,0.448,0.5,0.155,0.28,0.718,1.0,0.565,0.563,0.112,0.266,0.892,2019_20
21900152,2019-11-12,brooklyn nets,utah jazz,114,119,0.456,0.467,19,16,43,46,16,11,-5.0,5.0,0,0,11,2019-20,0.714,0.508,0.556,0.128,0.25,0.762,0.286,0.466,0.531,0.158,0.282,0.827,2019_20
21900153,2019-11-12,portland trail blazers,sacramento kings,99,107,0.442,0.442,15,24,40,46,17,14,-8.0,8.0,0,0,11,2019-20,0.714,0.507,0.553,0.1,0.299,0.841,0.429,0.492,0.558,0.14,0.27,0.775,2019_20
21900154,2019-11-13,charlotte hornets,memphis grizzlies,117,119,0.494,0.539,27,32,34,45,15,23,-2.0,2.0,1,0,11,2019-20,0.333,0.494,0.54,0.134,0.28,0.817,0.286,0.508,0.514,0.149,0.239,0.781,2019_20
21900155,2019-11-13,orlando magic,philadelphia 76ers,112,97,0.442,0.44,27,25,48,47,13,15,15.0,-15.0,1,1,11,2019-20,0.286,0.464,0.523,0.144,0.261,0.789,0.5,0.51,0.561,0.141,0.306,0.773,2019_20
21900156,2019-11-13,boston celtics,washington wizards,140,133,0.51,0.521,32,28,44,36,11,8,7.0,-7.0,1,1,11,2019-20,0.714,0.542,0.563,0.149,0.28,0.803,0.143,0.444,0.475,0.144,0.281,0.779,2019_20
21900157,2019-11-13,houston rockets,la clippers,102,93,0.384,0.388,12,17,53,53,10,13,9.0,-9.0,1,1,11,2019-20,0.429,0.456,0.514,0.145,0.151,0.832,0.714,0.54,0.566,0.117,0.236,0.786,2019_20
21900158,2019-11-13,minnesota timberwolves,san antonio spurs,129,114,0.495,0.489,25,24,50,44,10,11,15.0,-15.0,1,1,11,2019-20,0.333,0.454,0.529,0.145,0.253,0.724,0.571,0.523,0.542,0.145,0.285,0.818,2019_20
21900159,2019-11-13,golden state warriors,los angeles lakers,94,120,0.404,0.539,29,31,33,51,17,19,-26.0,26.0,0,0,11,2019-20,0.4,0.481,0.55,0.134,0.257,0.738,0.286,0.448,0.5,0.155,0.28,0.718,2019_20
21900160,2019-11-13,portland trail blazers,toronto raptors,106,114,0.396,0.457,24,20,43,50,12,12,-8.0,8.0,1,0,11,2019-20,0.714,0.507,0.553,0.1,0.299,0.841,0.875,0.525,0.538,0.172,0.228,0.766,2019_20
21900161,2019-11-14,cleveland cavaliers,miami heat,97,108,0.424,0.544,18,31,41,41,18,18,-11.0,11.0,1,0,11,2019-20,0.4,0.488,0.55,0.155,0.275,0.72,0.375,0.514,0.533,0.149,0.237,0.821,2019_20
21900162,2019-11-14,dallas mavericks,new york knicks,103,106,0.429,0.447,21,20,44,53,11,15,-3.0,3.0,0,0,11,2019-20,0.429,0.486,0.518,0.106,0.256,0.836,0.5,0.513,0.53,0.142,0.304,0.731,2019_20
21900163,2019-11-14,chicago bulls,milwaukee bucks,115,124,0.409,0.477,25,24,45,58,20,22,-9.0,9.0,0,0,11,2019-20,0.4,0.469,0.514,0.137,0.282,0.723,0.286,0.506,0.546,0.155,0.245,0.73,2019_20
21900164,2019-11-14,la clippers,new orleans pelicans,127,132,0.548,0.48,28,26,37,51,16,14,-5.0,5.0,0,0,11,2019-20,0.714,0.54,0.566,0.117,0.236,0.786,0.286,0.487,0.554,0.169,0.267,0.728,2019_20
21900165,2019-11-14,atlanta hawks,phoenix suns,112,128,0.44,0.482,25,32,49,39,22,20,-16.0,16.0,0,0,11,2019-20,0.2,0.413,0.509,0.154,0.287,0.771,1.0,0.565,0.563,0.112,0.266,0.892,2019_20
21900166,2019-11-14,brooklyn nets,denver nuggets,93,101,0.379,0.426,19,26,51,62,7,7,-8.0,8.0,0,0,11,2019-20,0.714,0.508,0.556,0.128,0.25,0.762,0.375,0.496,0.559,0.142,0.292,0.786,2019_20
21900167,2019-11-15,charlotte hornets,detroit pistons,109,106,0.448,0.494,22,25,41,42,10,19,3.0,-3.0,1,1,11,2019-20,0.333,0.494,0.54,0.134,0.28,0.817,0.0,0.421,0.516,0.14,0.273,0.676,2019_20
21900168,2019-11-15,orlando magic,san antonio spurs,111,109,0.414,0.506,22,23,48,41,10,11,2.0,-2.0,1,1,11,2019-20,0.286,0.464,0.523,0.144,0.261,0.789,0.571,0.523,0.542,0.145,0.285,0.818,2019_20
21900169,2019-11-15,houston rockets,indiana pacers,111,102,0.404,0.451,12,24,44,42,8,16,9.0,-9.0,1,1,11,2019-20,0.429,0.456,0.514,0.145,0.151,0.832,0.75,0.523,0.536,0.139,0.218,0.785,2019_20
21900170,2019-11-15,memphis grizzlies,utah jazz,107,106,0.448,0.402,25,17,46,45,11,14,1.0,-1.0,1,1,11,2019-20,0.286,0.508,0.514,0.149,0.239,0.781,0.286,0.466,0.531,0.158,0.282,0.827,2019_20
21900171,2019-11-15,minnesota timberwolves,washington wizards,116,137,0.472,0.54,26,38,43,51,20,13,-21.0,21.0,1,0,11,2019-20,0.333,0.454,0.529,0.145,0.253,0.724,0.143,0.444,0.475,0.144,0.281,0.779,2019_20
21900172,2019-11-15,oklahoma city thunder,philadelphia 76ers,127,119,0.539,0.5,22,24,36,43,13,14,8.0,-8.0,1,1,11,2019-20,0.5,0.472,0.498,0.151,0.256,0.783,0.5,0.51,0.561,0.141,0.306,0.773,2019_20
21900173,2019-11-15,boston celtics,golden state warriors,105,100,0.407,0.415,24,17,47,55,14,19,5.0,-5.0,0,1,11,2019-20,0.714,0.542,0.563,0.149,0.28,0.803,0.4,0.481,0.55,0.134,0.257,0.738,2019_20
21900174,2019-11-15,los angeles lakers,sacramento kings,99,97,0.42,0.439,22,24,41,43,13,17,2.0,-2.0,1,1,11,2019-20,0.286,0.448,0.5,0.155,0.28,0.718,0.429,0.492,0.558,0.14,0.27,0.775,2019_20
21900175,2019-11-16,brooklyn nets,chicago bulls,117,111,0.455,0.352,30,15,40,56,15,19,6.0,-6.0,0,1,11,2019-20,0.714,0.508,0.556,0.128,0.25,0.762,0.4,0.469,0.514,0.137,0.282,0.723,2019_20
21900176,2019-11-16,indiana pacers,milwaukee bucks,83,102,0.32,0.448,19,23,54,55,13,14,-19.0,19.0,1,0,11,2019-20,0.75,0.523,0.536,0.139,0.218,0.785,0.286,0.506,0.546,0.155,0.245,0.73,2019_20
21900177,2019-11-16,charlotte hornets,new york knicks,103,102,0.414,0.453,22,22,42,48,10,11,1.0,-1.0,0,1,11,2019-20,0.333,0.494,0.54,0.134,0.28,0.817,0.5,0.513,0.53,0.142,0.304,0.731,2019_20
21900178,2019-11-16,miami heat,new orleans pelicans,109,94,0.543,0.451,25,23,45,31,20,18,15.0,-15.0,1,1,11,2019-20,0.375,0.514,0.533,0.149,0.237,0.821,0.286,0.487,0.554,0.169,0.267,0.728,2019_20
21900179,2019-11-16,houston rockets,minnesota timberwolves,125,105,0.457,0.452,15,23,42,46,12,18,20.0,-20.0,0,1,11,2019-20,0.429,0.456,0.514,0.145,0.151,0.832,0.333,0.454,0.529,0.145,0.253,0.724,2019_20
21900180,2019-11-16,dallas mavericks,toronto raptors,110,102,0.42,0.416,24,21,55,42,12,14,8.0,-8.0,1,1,11,2019-20,0.429,0.486,0.518,0.106,0.256,0.836,0.875,0.525,0.538,0.172,0.228,0.766,2019_20
21900181,2019-11-16,portland trail blazers,san antonio spurs,121,116,0.452,0.466,21,25,48,43,12,10,5.0,-5.0,0,1,11,2019-20,0.714,0.507,0.553,0.1,0.299,0.841,0.571,0.523,0.542,0.145,0.285,0.818,2019_20
21900182,2019-11-16,atlanta hawks,la clippers,101,150,0.378,0.538,19,30,38,53,19,19,-49.0,49.0,0,0,11,2019-20,0.2,0.413,0.509,0.154,0.287,0.771,0.714,0.54,0.566,0.117,0.236,0.786,2019_20
21900183,2019-11-17,cleveland cavaliers,philadelphia 76ers,95,114,0.378,0.548,14,33,42,44,14,13,-19.0,19.0,1,0,11,2019-20,0.4,0.488,0.55,0.155,0.275,0.72,0.5,0.51,0.561,0.141,0.306,0.773,2019_20
21900184,2019-11-17,boston celtics,sacramento kings,99,100,0.415,0.427,26,22,46,45,14,12,-1.0,1.0,0,0,11,2019-20,0.714,0.542,0.563,0.149,0.28,0.803,0.429,0.492,0.558,0.14,0.27,0.775,2019_20
21900185,2019-11-17,orlando magic,washington wizards,125,121,0.494,0.474,25,31,52,38,14,9,4.0,-4.0,1,1,11,2019-20,0.286,0.464,0.523,0.144,0.261,0.789,0.143,0.444,0.475,0.144,0.281,0.779,2019_20
21900186,2019-11-17,denver nuggets,memphis grizzlies,131,114,0.551,0.464,36,29,39,45,12,16,17.0,-17.0,0,1,11,2019-20,0.375,0.496,0.559,0.142,0.292,0.786,0.286,0.508,0.514,0.149,0.239,0.781,2019_20
21900187,2019-11-17,golden state warriors,new orleans pelicans,100,108,0.407,0.416,23,24,43,48,10,13,-8.0,8.0,0,0,11,2019-20,0.4,0.481,0.55,0.134,0.257,0.738,0.286,0.487,0.554,0.169,0.267,0.728,2019_20
21900188,2019-11-17,atlanta hawks,los angeles lakers,101,122,0.43,0.528,16,26,37,42,18,16,-21.0,21.0,0,0,11,2019-20,0.2,0.413,0.509,0.154,0.287,0.771,0.286,0.448,0.5,0.155,0.28,0.718,2019_20
21900189,2019-11-18,cleveland cavaliers,new york knicks,105,123,0.474,0.449,18,17,41,47,19,7,-18.0,18.0,0,0,11,2019-20,0.4,0.488,0.55,0.155,0.275,0.72,0.5,0.513,0.53,0.142,0.304,0.731,2019_20
21900190,2019-11-18,brooklyn nets,indiana pacers,86,115,0.357,0.436,18,26,40,63,9,10,-29.0,29.0,1,0,11,2019-20,0.714,0.508,0.556,0.128,0.25,0.762,0.75,0.523,0.536,0.139,0.218,0.785,2019_20
21900191,2019-11-18,charlotte hornets,toronto raptors,96,132,0.423,0.515,26,40,37,53,19,10,-36.0,36.0,0,0,11,2019-20,0.333,0.494,0.54,0.134,0.28,0.817,0.875,0.525,0.538,0.172,0.228,0.766,2019_20
21900192,2019-11-18,chicago bulls,milwaukee bucks,101,115,0.402,0.463,25,24,50,48,14,15,-14.0,14.0,1,0,11,2019-20,0.4,0.469,0.514,0.137,0.282,0.723,0.286,0.506,0.546,0.155,0.245,0.73,2019_20
21900193,2019-11-18,houston rockets,portland trail blazers,132,108,0.47,0.417,24,28,58,44,16,17,24.0,-24.0,1,1,11,2019-20,0.429,0.456,0.514,0.145,0.151,0.832,0.714,0.507,0.553,0.1,0.299,0.841,2019_20
21900194,2019-11-18,dallas mavericks,san antonio spurs,117,110,0.5,0.458,28,18,41,48,13,9,7.0,-7.0,1,1,11,2019-20,0.429,0.486,0.518,0.106,0.256,0.836,0.571,0.523,0.542,0.145,0.285,0.818,2019_20
21900195,2019-11-18,boston celtics,phoenix suns,99,85,0.416,0.402,22,22,52,45,17,19,14.0,-14.0,0,1,11,2019-20,0.714,0.542,0.563,0.149,0.28,0.803,1.0,0.565,0.563,0.112,0.266,0.892,2019_20
21900196,2019-11-18,minnesota timberwolves,utah jazz,112,102,0.461,0.365,22,20,51,53,15,14,10.0,-10.0,0,1,11,2019-20,0.333,0.454,0.529,0.145,0.253,0.724,0.286,0.466,0.531,0.158,0.282,0.827,2019_20
21900197,2019-11-18,la clippers,oklahoma city thunder,90,88,0.402,0.373,23,17,49,45,17,17,2.0,-2.0,1,1,11,2019-20,0.714,0.54,0.566,0.117,0.236,0.786,0.5,0.472,0.498,0.151,0.256,0.783,2019_20
21900198,2019-11-19,golden state warriors,memphis grizzlies,114,95,0.478,0.409,33,26,51,37,14,12,19.0,-19.0,0,1,11,2019-20,0.4,0.481,0.55,0.134,0.257,0.738,0.286,0.508,0.514,0.149,0.239,0.781,2019_20
21900199,2019-11-19,new orleans pelicans,portland trail blazers,115,104,0.441,0.435,24,20,53,48,13,17,11.0,-11.0,1,1,11,2019-20,0.286,0.487,0.554,0.169,0.267,0.728,0.714,0.507,0.553,0.1,0.299,0.841,2019_20
21900200,2019-11-19,phoenix suns,sacramento kings,116,120,0.427,0.532,24,28,39,43,10,18,-4.0,4.0,0,0,11,2019-20,1.0,0.565,0.563,0.112,0.266,0.892,0.429,0.492,0.558,0.14,0.27,0.775,2019_20
21900201,2019-11-19,los angeles lakers,oklahoma city thunder,112,107,0.483,0.475,29,22,46,39,16,15,5.0,-5.0,1,1,11,2019-20,0.286,0.448,0.5,0.155,0.28,0.718,0.5,0.472,0.498,0.151,0.256,0.783,2019_20
21900202,2019-11-20,new york knicks,philadelphia 76ers,104,109,0.476,0.438,17,30,42,44,14,10,-5.0,5.0,0,0,11,2019-20,0.5,0.513,0.53,0.142,0.304,0.731,0.5,0.51,0.561,0.141,0.306,0.773,2019_20
21900203,2019-11-20,san antonio spurs,washington wizards,132,138,0.527,0.587,32,37,41,38,12,17,-6.0,6.0,0,0,11,2019-20,0.571,0.523,0.542,0.145,0.285,0.818,0.143,0.444,0.475,0.144,0.281,0.779,2019_20
21900204,2019-11-20,atlanta hawks,milwaukee bucks,127,135,0.458,0.529,27,25,43,46,13,19,-8.0,8.0,1,0,11,2019-20,0.2,0.413,0.509,0.154,0.287,0.771,0.286,0.506,0.546,0.155,0.245,0.73,2019_20
21900205,2019-11-20,brooklyn nets,charlotte hornets,101,91,0.4,0.37,19,17,53,41,15,16,10.0,-10.0,1,1,11,2019-20,0.714,0.508,0.556,0.128,0.25,0.762,0.333,0.494,0.54,0.134,0.28,0.817,2019_20
21900206,2019-11-20,cleveland cavaliers,miami heat,100,124,0.425,0.526,19,25,34,44,19,23,-24.0,24.0,0,0,11,2019-20,0.4,0.488,0.55,0.155,0.275,0.72,0.375,0.514,0.533,0.149,0.237,0.821,2019_20
21900207,2019-11-20,orlando magic,toronto raptors,97,113,0.385,0.517,26,26,43,47,11,11,-16.0,16.0,0,0,11,2019-20,0.286,0.464,0.523,0.144,0.261,0.789,0.875,0.525,0.538,0.172,0.228,0.766,2019_20
21900208,2019-11-20,dallas mavericks,golden state warriors,142,94,0.567,0.389,33,18,50,34,11,9,48.0,-48.0,1,1,11,2019-20,0.429,0.486,0.518,0.106,0.256,0.836,0.4,0.481,0.55,0.134,0.257,0.738,2019_20
21900209,2019-11-20,chicago bulls,detroit pistons,109,89,0.429,0.337,25,23,55,46,14,16,20.0,-20.0,1,1,11,2019-20,0.4,0.469,0.514,0.137,0.282,0.723,0.0,0.421,0.516,0.14,0.273,0.676,2019_20
21900210,2019-11-20,minnesota timberwolves,utah jazz,95,103,0.393,0.407,13,22,51,51,13,11,-8.0,8.0,1,0,11,2019-20,0.333,0.454,0.529,0.145,0.253,0.724,0.286,0.466,0.531,0.158,0.282,0.827,2019_20
21900211,2019-11-20,denver nuggets,houston rockets,105,95,0.468,0.421,29,19,48,43,14,20,10.0,-10.0,1,1,11,2019-20,0.375,0.496,0.559,0.142,0.292,0.786,0.429,0.456,0.514,0.145,0.151,0.832,2019_20
21900212,2019-11-20,boston celtics,la clippers,104,107,0.394,0.419,26,26,53,53,17,23,-3.0,3.0,0,0,11,2019-20,0.714,0.542,0.563,0.149,0.28,0.803,0.714,0.54,0.566,0.117,0.236,0.786,2019_20
21900213,2019-11-21,milwaukee bucks,portland trail blazers,137,129,0.472,0.485,32,32,58,41,12,8,8.0,-8.0,1,1,11,2019-20,0.286,0.506,0.546,0.155,0.245,0.73,0.714,0.507,0.553,0.1,0.299,0.841,2019_20
21900214,2019-11-21,new orleans pelicans,phoenix suns,124,121,0.534,0.465,28,28,44,38,17,14,3.0,-3.0,0,1,11,2019-20,0.286,0.487,0.554,0.169,0.267,0.728,1.0,0.565,0.563,0.112,0.266,0.892,2019_20
21900215,2019-11-22,atlanta hawks,detroit pistons,103,128,0.432,0.598,26,30,34,42,19,18,-25.0,25.0,0,0,11,2019-20,0.2,0.413,0.509,0.154,0.287,0.771,0.0,0.421,0.516,0.14,0.273,0.676,2019_20
21900216,2019-11-22,charlotte hornets,washington wizards,118,125,0.516,0.527,24,34,44,41,16,11,-7.0,7.0,0,0,11,2019-20,0.333,0.494,0.54,0.134,0.28,0.817,0.143,0.444,0.475,0.144,0.281,0.779,2019_20
21900217,2019-11-22,brooklyn nets,sacramento kings,116,97,0.506,0.453,22,26,48,33,18,16,19.0,-19.0,1,1,11,2019-20,0.714,0.508,0.556,0.128,0.25,0.762,0.429,0.492,0.558,0.14,0.27,0.775,2019_20
21900218,2019-11-22,philadelphia 76ers,san antonio spurs,115,104,0.517,0.506,32,21,51,32,15,11,11.0,-11.0,1,1,11,2019-20,0.5,0.51,0.561,0.141,0.306,0.773,0.571,0.523,0.542,0.145,0.285,0.818,2019_20
21900219,2019-11-22,chicago bulls,miami heat,108,116,0.456,0.494,23,33,41,44,13,19,-8.0,8.0,1,0,11,2019-20,0.4,0.469,0.514,0.137,0.282,0.723,0.375,0.514,0.533,0.149,0.237,0.821,2019_20
21900220,2019-11-22,los angeles lakers,oklahoma city thunder,130,127,0.511,0.527,32,28,45,37,15,11,3.0,-3.0,0,1,11,2019-20,0.286,0.448,0.5,0.155,0.28,0.718,0.5,0.472,0.498,0.151,0.256,0.783,2019_20
21900221,2019-11-22,cleveland cavaliers,dallas mavericks,101,143,0.43,0.58,23,31,34,49,10,5,-42.0,42.0,0,0,11,2019-20,0.4,0.488,0.55,0.155,0.275,0.72,0.429,0.486,0.518,0.106,0.256,0.836,2019_20
21900222,2019-11-22,boston celtics,denver nuggets,92,96,0.407,0.443,21,24,40,48,11,17,-4.0,4.0,0,0,11,2019-20,0.714,0.542,0.563,0.149,0.28,0.803,0.375,0.496,0.559,0.142,0.292,0.786,2019_20
